date,time,headline,datetime,neg,neu,pos,sentiment_score
2023-09-29,05:30AM,"If I Could Only Buy 3 Stocks in 2023, I'd Pick These",2023-09-29 05:30:00,0.0,1.0,0.0,0.0
2023-09-29,05:02AM,Is Amazon Stock Safe? 3 Things Investors Should Know Now After FTC Files Lawsuit,2023-09-29 05:02:00,0.115,0.606,0.279,0.4019
2023-09-28,09:00PM,Now May Be the Time to Ask Your Employer to Help With Tuition,2023-09-28 21:00:00,0.0,0.816,0.184,0.4019
2023-09-28,07:26PM,40 Best Selling Items on Amazon Right Now,2023-09-28 19:26:00,0.0,0.504,0.496,0.7096
2023-09-28,06:30PM,More former Amazon execs part ways with Flexport,2023-09-28 18:30:00,0.0,0.78,0.22,0.2449
2023-09-28,06:17PM,40 Best Selling Items on Etsy in 2023,2023-09-28 18:17:00,0.0,0.625,0.375,0.6369
2023-09-28,05:10PM,How to watch the NFLs Thursday Night Football Week 4 of the 2023-2024 season live online for freeand without cable,2023-09-28 17:10:00,0.0,1.0,0.0,0.0
2023-09-28,04:45PM,Factbox-What retailers have launched U.S. marketplaces since Amazon's FTC antitrust probe,2023-09-28 16:45:00,0.0,0.87,0.13,0.128
2023-09-28,04:01PM,Six Flags theme park opens frictionless stores with Amazon tech,2023-09-28 16:01:00,0.0,0.841,0.159,0.1779
2023-09-28,03:54PM,Costco Continues To Do It Its Own Way,2023-09-28 15:54:00,0.0,1.0,0.0,0.0
2023-09-28,03:41PM,"Amazon prevents, analyzes cyberthreats with AI",2023-09-28 15:41:00,0.0,0.571,0.429,0.25
2023-09-28,02:33PM,"Amazon launches new solar farm on 2,000-acre site crossing Pickaway, Ross counties",2023-09-28 14:33:00,0.0,0.866,0.134,0.1779
2023-09-28,01:21PM,The Stock Market Looks Like the Dot-Com Boom Before the Bust,2023-09-28 13:21:00,0.0,0.8,0.2,0.3612
2023-09-28,11:24AM,Is Amazon illegally burying products in search results?,2023-09-28 11:24:00,0.0,0.805,0.195,0.1779
2023-09-28,10:47AM,Amazon launches its Bedrock generative AI service in general availability,2023-09-28 10:47:00,0.0,0.841,0.159,0.1779
2023-09-28,10:16AM,"Lina Khan Once Went Big Against Amazon. As FTC Chair, She Changed Tack.",2023-09-28 10:16:00,0.0,0.876,0.124,0.1779
2023-09-28,09:56AM,40 Best Selling Items on eBay in 2023,2023-09-28 09:56:00,0.0,0.625,0.375,0.6369
2023-09-28,09:54AM,AWS Announces Powerful New Offerings to Accelerate Generative AI Innovation,2023-09-28 09:54:00,0.0,0.597,0.403,0.6597
2023-09-28,09:35AM,3 No-Brainer Warren Buffett Stocks to Buy Right Now,2023-09-28 09:35:00,0.0,1.0,0.0,0.0
2023-09-28,09:15AM,"You Can't Control Recessions, but You Can Control What You Do About It",2023-09-28 09:15:00,0.0,1.0,0.0,0.0
2023-09-28,07:47AM,Q4 Big Ideas: James Cakmak makes the bull case for Amazon,2023-09-28 07:47:00,0.0,0.855,0.145,0.1779
2023-09-28,07:16AM,A Bull Market Is Coming: Buy This Asian E-commerce Giant Before It's Too Late,2023-09-28 07:16:00,0.0,1.0,0.0,0.0
2023-09-28,07:15AM,Is It Too Late to Buy Amazon Stock?,2023-09-28 07:15:00,0.0,0.805,0.195,0.1779
2023-09-28,06:57AM,2 Top Growth Stocks Up 50% and 10% to Buy Whether a 2023 Bull Market Happens or Not,2023-09-28 06:57:00,0.0,0.761,0.239,0.5267
2023-09-28,06:00AM,"Column: The FTC is right about Amazon's monopolistic practices, but struggles with what to do about them",2023-09-28 06:00:00,0.169,0.831,0.0,-0.5023
2023-09-28,06:00AM,Microsoft exec remains tight-lipped about making in-house AI chips,2023-09-28 06:00:00,0.0,1.0,0.0,0.0
2023-09-28,06:00AM,2 Ultra-Growth Stocks That Are Leading the Market Recovery,2023-09-28 06:00:00,0.0,1.0,0.0,0.0
2023-09-28,05:44AM,Amazon's Anthropic Investment Shows Who the Real Winners in AI Are,2023-09-28 05:44:00,0.0,0.763,0.237,0.4767
2023-09-28,05:30AM,How Apple could be affected by Amazon's antitrust ruling,2023-09-28 05:30:00,0.167,0.833,0.0,-0.1531
2023-09-28,05:30AM,Logistics Companies Grow Cautious on Holiday Hiring,2023-09-28 05:30:00,0.154,0.549,0.297,0.3182
2023-09-28,05:30AM,"In Suing Amazon, FTCs Lina Khan Turns Her Earlier Pricing Argument on Its Head",2023-09-28 05:30:00,0.266,0.636,0.098,-0.4404
2023-09-28,05:21AM,"Wall Street's ""Magnificent Seven"" May Be a Mammoth Liability for the Stock Market",2023-09-28 05:21:00,0.115,0.637,0.248,0.4767
2023-09-28,05:20AM,Is Amazon Stock a Buy Now?,2023-09-28 05:20:00,0.0,0.702,0.298,0.1779
2023-09-27,08:30PM,Costco makes big changes to a key part of membership,2023-09-27 20:30:00,0.0,1.0,0.0,0.0
2023-09-27,08:00PM,Judge assigned to US antitrust case against Amazon recuses himself,2023-09-27 20:00:00,0.0,0.841,0.159,0.1779
2023-09-27,05:50PM,"Factbox-FTC's Amazon complaint zeros in on seller prices, logistics",2023-09-27 17:50:00,0.202,0.642,0.156,-0.128
2023-09-27,05:45PM,Amazon (AMZN) Flat As Market Gains: What You Should Know,2023-09-27 17:45:00,0.0,0.661,0.339,0.4767
2023-09-27,05:25PM,"Amazon's self-driving arm, Zoox, plans massive manufacturing facility in East Bay",2023-09-27 17:25:00,0.0,1.0,0.0,0.0
2023-09-27,05:04PM,Sen. Klobuchar's message to Amazon: Work with Congress instead of 'opposing everything',2023-09-27 17:04:00,0.0,0.866,0.134,0.1779
2023-09-27,04:29PM,Facebook Needs to Continue Covering Metas Expensive Quest,2023-09-27 16:29:00,0.0,1.0,0.0,0.0
2023-09-27,04:14PM,"These Stocks Are Moving the Most Today: Costco, MillerKnoll, NextEra Energy, ChargePoint, Cloudflare, and More",2023-09-27 16:14:00,0.0,0.87,0.13,0.2732
2023-09-27,03:48PM,Amazon Health: A long play and a search for partners,2023-09-27 15:48:00,0.0,0.594,0.406,0.4767
2023-09-27,03:09PM,Hollywood Writers Won But Hollywood Still Can't Go Back To Normal,2023-09-27 15:09:00,0.0,0.81,0.19,0.3291
2023-09-27,02:57PM,Costco making big changes to take on Amazon and Walmart,2023-09-27 14:57:00,0.0,0.841,0.159,0.1779
2023-09-27,02:45PM,"Analyst Report: Amazon.com, Inc.",2023-09-27 14:45:00,0.0,1.0,0.0,0.0
2023-09-27,02:26PM,Amazons $4 billion splash into the AI wars,2023-09-27 14:26:00,0.439,0.561,0.0,-0.5719
2023-09-27,02:19PM,Don't Dismiss the Antitrust Suit Against Amazon Just Yet,2023-09-27 14:19:00,0.0,0.825,0.175,0.1779
2023-09-27,01:32PM,Factbox-Amazon antitrust lawsuit latest in US efforts to rein in big firms' clout,2023-09-27 13:32:00,0.137,0.863,0.0,-0.2263
2023-09-27,01:27PM,UPDATE 1-Amazon has deep bench of defense lawyers to fight US FTC lawsuit,2023-09-27 13:27:00,0.281,0.625,0.094,-0.4588
2023-09-27,01:19PM,Amazon (AMZN) Boosts Generative AI Efforts With Anthropic Deal,2023-09-27 13:19:00,0.0,0.636,0.364,0.4588
2023-09-27,12:01PM,Amazon deprives competitors of critical mass: FTC Chair Lina Khan,2023-09-27 12:01:00,0.365,0.511,0.124,-0.5106
2023-09-27,12:00PM,Amazons antitrust suit culmination of years of work from FTCs Khan,2023-09-27 12:00:00,0.099,0.901,0.0,-0.0258
2023-09-27,11:49AM,"Amazon Punishes Seller for Five-Cent Price Cut, Echoing FTC Case",2023-09-27 11:49:00,0.374,0.504,0.122,-0.5423
