date,time,headline,datetime,neg,neu,pos,sentiment_score
2023-09-27,01:32PM,Factbox-Amazon antitrust lawsuit latest in US efforts to rein in big firms' clout,2023-09-27 13:32:00,0.137,0.863,0.0,-0.2263
2023-09-27,01:22PM,"UPDATE 2-ChatGPT users can now browse internet, OpenAI says",2023-09-27 13:22:00,0.0,1.0,0.0,0.0
2023-09-27,01:17PM,"ChatGPT users can now browse internet, OpenAI says",2023-09-27 13:17:00,0.0,1.0,0.0,0.0
2023-09-27,01:12PM,FTC Preps for Possibility of Resuming Microsoft-Activision Trial,2023-09-27 13:12:00,0.0,1.0,0.0,0.0
2023-09-27,01:09PM,OpenAI says ChatGPT can now browse internet,2023-09-27 13:09:00,0.0,1.0,0.0,0.0
2023-09-27,12:32PM,US FTC Revives Microsoft-Activision Deal Challenge,2023-09-27 12:32:00,0.0,0.506,0.494,0.4404
2023-09-27,12:22PM,US FTC sets date for internal arguments on Microsoft deal to buy Activision,2023-09-27 12:22:00,0.184,0.816,0.0,-0.4019
2023-09-27,12:12PM,Is IBM Stock a Good Long-Term Investment?,2023-09-27 12:12:00,0.0,0.633,0.367,0.4404
2023-09-27,11:48AM,Infosys (INFY) & Microsoft Team Up to Leverage AI Capabilities,2023-09-27 11:48:00,0.0,1.0,0.0,0.0
2023-09-27,11:33AM,Microsoft stock to get boost from $90 billion OpenAI funding valuation,2023-09-27 11:33:00,0.0,0.787,0.213,0.4019
2023-09-27,11:20AM,Amazon and These 2 Other Tech Giants Need to Start Paying Dividends,2023-09-27 11:20:00,0.0,0.855,0.145,0.1779
2023-09-27,11:10AM,Former Microsoft product chief joins Amazon as head of devices business,2023-09-27 11:10:00,0.0,0.855,0.145,0.1779
2023-09-27,11:00AM,UPDATE 2-Former Microsoft product chief joins Amazon as head of devices business,2023-09-27 11:00:00,0.0,0.866,0.134,0.1779
2023-09-27,11:00AM,Microsoft and Mercy collaborate to empower clinicians to transform patient care with generative AI,2023-09-27 11:00:00,0.0,0.678,0.322,0.6908
2023-09-27,10:58AM,Amazon Hires Microsoft Product Chief Panay to Run Devices Unit,2023-09-27 10:58:00,0.0,0.841,0.159,0.1779
2023-09-27,10:55AM,Oracle (ORCL) Helps Flink to Achieve Rapid Grocery Deliveries,2023-09-27 10:55:00,0.0,0.755,0.245,0.3818
2023-09-27,10:34AM,The FTC Has a $10.6 Billion Flaw in Its Case Against Amazon,2023-09-27 10:34:00,0.0,0.855,0.145,0.1779
2023-09-27,10:23AM,Microsoft May Win Big With OpenAI Valuation. Amazons Rivian Record Shows the Risk.,2023-09-27 10:23:00,0.188,0.588,0.224,0.3818
2023-09-27,10:15AM,Better Artificial Intelligence (AI) Stock: Microsoft vs. Alphabet,2023-09-27 10:15:00,0.0,0.5,0.5,0.7184
2023-09-27,09:29AM,My Favorite Dividend Stock To Buy & Hold,2023-09-27 09:29:00,0.0,0.667,0.333,0.4588
2023-09-27,07:00AM,"As Artificial Intelligence (AI) Demand Heats Up, Palantir May Be Facing Its Biggest Challenge Yet",2023-09-27 07:00:00,0.084,0.67,0.246,0.4404
2023-09-27,05:35AM,2 Ultra-Safe Dividend Stocks to Buy Right Now,2023-09-27 05:35:00,0.0,1.0,0.0,0.0
2023-09-27,05:20AM,2 Super Stocks to Buy During the Latest Sell-Off in the Nasdaq,2023-09-27 05:20:00,0.0,0.719,0.281,0.5994
2023-09-27,05:15AM,"2 Remarkable Artificial Intelligence (AI) Growth Stocks With More Upside Than Apple and Microsoft to Buy Now, According to Wall Street",2023-09-27 05:15:00,0.0,0.646,0.354,0.8519
2023-09-26,07:56PM,Analyst Report: Microsoft Corporation,2023-09-26 19:56:00,0.0,1.0,0.0,0.0
2023-09-26,06:21PM,OpenAI Seeks New Valuation of Up to $90 Billion in Sale of Existing Shares,2023-09-26 18:21:00,0.0,0.855,0.145,0.296
2023-09-26,05:15PM,Stocks Today: Nasdaq Falls Hard As JPMorgan Chief Sees Rates Rising; Will Microsoft Stock Form This Bullish Pattern?,2023-09-26 17:15:00,0.076,0.924,0.0,-0.1027
2023-09-26,04:00PM,Amazon Pumps Billions into AI Firm Just as Chat-GPT Alexa-fies Itself,2023-09-26 16:00:00,0.0,0.855,0.145,0.1779
2023-09-26,03:46PM,OpenAI is reportedly raising funds at a valuation of $80 billion to $90 billion,2023-09-26 15:46:00,0.0,1.0,0.0,0.0
2023-09-26,01:26PM,Deepfake election risks trigger EU call for more generative AI safeguards,2023-09-26 13:26:00,0.153,0.654,0.194,0.144
2023-09-26,12:56PM,Amazon Goes All In For Its AI Creation,2023-09-26 12:56:00,0.0,0.612,0.388,0.4215
2023-09-26,12:29PM,"FTC files antitrust suit against Amazon, alleges retail site is illegal monopoly",2023-09-26 12:29:00,0.235,0.654,0.111,-0.4404
2023-09-26,12:29PM,"FTC files antitrust suit against Amazon, alleges company operates illegal monopoly",2023-09-26 12:29:00,0.252,0.629,0.119,-0.4404
2023-09-26,11:37AM,Microsoft's Mount Pleasant data center plan with 1.1 million square feet approved,2023-09-26 11:37:00,0.0,0.621,0.379,0.7269
2023-09-26,11:15AM,AI needs a 'core place' in every portfolio: Strategist,2023-09-26 11:15:00,0.0,1.0,0.0,0.0
2023-09-26,10:19AM,4 Stocks With Recent Dividend Hikes Amid a Choppy Market,2023-09-26 10:19:00,0.0,1.0,0.0,0.0
2023-09-26,09:34AM,"Sam Altman May Be the Top Dog in AI, but Amazon Is Betting $4 Billion on This Up-and-Coming AI Power Duo",2023-09-26 09:34:00,0.0,0.846,0.154,0.3506
2023-09-26,09:18AM,"The Zacks Analyst Blog Highlights Microsoft, UnitedHealth Group, HSBC Holdings, IBM and Honeywell International",2023-09-26 09:18:00,0.0,1.0,0.0,0.0
2023-09-26,05:30AM,News of Nvidia's Demise Is Greatly Exaggerated: Analyst,2023-09-26 05:30:00,0.195,0.805,0.0,-0.1761
2023-09-26,01:56AM,Microsoft earns upgrade on GenAI prospects: 5 big analyst picks,2023-09-26 01:56:00,0.0,0.784,0.216,0.296
2023-09-26,12:00AM,"Streaming will transform video games just like Netflix changed TV, says Ubisoft",2023-09-26 00:00:00,0.0,0.815,0.185,0.3612
2023-09-25,10:49PM,AI industry's growth trajectory questioned amid mixed market signals,2023-09-25 22:49:00,0.127,0.636,0.236,0.296
2023-09-25,07:51PM,"Nvidia outperforms amidst AI hype, Microsoft faces challenges",2023-09-25 19:51:00,0.0,0.843,0.157,0.0772
2023-09-25,06:45PM,12 Best Places to Retire in Poland,2023-09-25 18:45:00,0.0,0.588,0.412,0.6369
2023-09-25,05:45PM,Microsoft (MSFT) Gains But Lags Market: What You Should Know,2023-09-25 17:45:00,0.251,0.618,0.131,-0.3716
2023-09-25,01:58PM,Amazon and 2 Other Cloud Stocks Are Still Seen as the Best AI Plays. Heres Why.,2023-09-25 13:58:00,0.0,0.603,0.397,0.7845
2023-09-25,01:30PM,MSFT Stock Today: This Bearish Call Spread Play In Microsoft Stock Puts $90 In Your Pocket Right Now,2023-09-25 13:30:00,0.0,0.876,0.124,0.34
2023-09-25,01:02PM,Microsoft's (MSFT) Activision Deal Moves Closer to UK Approval,2023-09-25 13:02:00,0.0,0.721,0.279,0.4767
